,Mean,Median,Mid Range,IQR,Std Dev,File Name
1502,0.5110445,0.4745098,0.5222222,0.12287584,0.0969098,../Dataset/TrainData/dog1-090-022.png
1503,0.5195815,0.4745098,0.50980395,0.15686277,0.10573856,../Dataset/TrainData/dog1-090-045.png
1504,0.5233791,0.47320262,0.5104575,0.17516342,0.110166244,../Dataset/TrainData/dog1-090-068.png
1505,0.5245961,0.47320262,0.5235294,0.16732025,0.10350476,../Dataset/TrainData/dog1-090-090.png
1506,0.51961255,0.47189546,0.5143791,0.16732025,0.104875006,../Dataset/TrainData/dog1-090-112.png
1507,0.511021,0.4745098,0.52091503,0.1398693,0.097893044,../Dataset/TrainData/dog1-090-135.png
1508,0.5199238,0.49019608,0.5248366,0.103268,0.089579836,../Dataset/TrainData/dog1-090-158.png
1509,0.5168996,0.49019608,0.5372549,0.0901961,0.08724932,../Dataset/TrainData/dog1-090-180.png
1510,0.5265765,0.49542484,0.5352941,0.11633989,0.086750165,../Dataset/TrainData/dog1-090-202.png
1511,0.5313172,0.49542484,0.53333336,0.14117649,0.09588235,../Dataset/TrainData/dog1-090-225.png
1512,0.5375224,0.5058823,0.5405229,0.13856211,0.1021542,../Dataset/TrainData/dog1-090-248.png
1513,0.54215014,0.50849676,0.5679739,0.11895424,0.089511976,../Dataset/TrainData/dog1-090-270.png
1514,0.5400603,0.50980395,0.58300656,0.12941179,0.089646675,../Dataset/TrainData/dog1-090-292.png
1515,0.5223293,0.49019608,0.55947715,0.12549022,0.08959425,../Dataset/TrainData/dog1-090-315.png
1516,0.5177659,0.4862745,0.5653595,0.10457519,0.09180903,../Dataset/TrainData/dog1-090-338.png
1517,0.45184824,0.44836602,0.5633987,0.0954248,0.12372726,../Dataset/TrainData/dog2-000-000.png
1518,0.40724903,0.36993465,0.5862745,0.061437875,0.13465117,../Dataset/TrainData/dog2-022-000.png
1519,0.46993598,0.45620918,0.5915033,0.04836601,0.099941395,../Dataset/TrainData/dog2-022-090.png
1520,0.4377642,0.4,0.59738564,0.07058823,0.12940039,../Dataset/TrainData/dog2-022-180.png
1521,0.45625636,0.43529415,0.58235294,0.05359474,0.112414256,../Dataset/TrainData/dog2-022-270.png
1522,0.4233976,0.39215687,0.55620915,0.037908494,0.12146215,../Dataset/TrainData/dog2-035-045.png
1523,0.45525286,0.4300654,0.56797385,0.036601305,0.111443244,../Dataset/TrainData/dog2-035-135.png
1524,0.45202607,0.42091504,0.5555556,0.04575163,0.12056221,../Dataset/TrainData/dog2-035-225.png
1525,0.4260015,0.3934641,0.5568628,0.040522873,0.12755299,../Dataset/TrainData/dog2-035-315.png
1526,0.39124936,0.34509805,0.57124186,0.040522873,0.15093875,../Dataset/TrainData/dog2-045-000.png
1527,0.487196,0.48235297,0.5496732,0.039215684,0.09668748,../Dataset/TrainData/dog2-045-090.png
1528,0.4271996,0.38169935,0.5601307,0.044444412,0.14074363,../Dataset/TrainData/dog2-045-180.png
1529,0.46949697,0.46797386,0.5901961,0.054901958,0.113509685,../Dataset/TrainData/dog2-045-270.png
1530,0.39866012,0.3764706,0.5647059,0.11633986,0.15186755,../Dataset/TrainData/dog2-066-027.png
1531,0.44852588,0.46928105,0.5261438,0.17908496,0.13194947,../Dataset/TrainData/dog2-066-063.png
1532,0.46593857,0.49150327,0.5522876,0.17385623,0.12768088,../Dataset/TrainData/dog2-066-117.png
1533,0.42733657,0.4117647,0.5379085,0.11503267,0.14233994,../Dataset/TrainData/dog2-066-153.png
1534,0.42511255,0.40915036,0.5522876,0.13202614,0.14603336,../Dataset/TrainData/dog2-066-207.png
1535,0.4398218,0.4666667,0.56666666,0.1856209,0.1320495,../Dataset/TrainData/dog2-066-243.png
1536,0.4340293,0.45359477,0.5803922,0.16862744,0.13758573,../Dataset/TrainData/dog2-066-297.png
1537,0.39368102,0.36993465,0.5555556,0.10457516,0.15333089,../Dataset/TrainData/dog2-066-333.png
1538,0.38396814,0.34640527,0.54901963,0.082352936,0.15976344,../Dataset/TrainData/dog2-068-000.png
1539,0.48382884,0.5254902,0.53594774,0.20261437,0.12608975,../Dataset/TrainData/dog2-068-090.png
1540,0.4173839,0.38431373,0.548366,0.10065359,0.15048186,../Dataset/TrainData/dog2-068-180.png
1541,0.44821155,0.4771242,0.59411764,0.19215682,0.12964971,../Dataset/TrainData/dog2-068-270.png
1542,0.41177362,0.34640527,0.55359477,0.111111104,0.14638571,../Dataset/TrainData/dog2-090-000.png
1543,0.4080672,0.3411765,0.5529412,0.13202617,0.14502674,../Dataset/TrainData/dog2-090-022.png
1544,0.43283445,0.36078432,0.5352941,0.16862747,0.1405555,../Dataset/TrainData/dog2-090-045.png
1545,0.46074513,0.3934641,0.5248366,0.18692812,0.133332,../Dataset/TrainData/dog2-090-068.png
1546,0.47706926,0.41960788,0.52875817,0.16732022,0.12326141,../Dataset/TrainData/dog2-090-090.png
1547,0.4719775,0.40915036,0.5352941,0.16732025,0.12718222,../Dataset/TrainData/dog2-090-112.png
1548,0.4520946,0.39215687,0.5470588,0.14901963,0.12693846,../Dataset/TrainData/dog2-090-135.png
1549,0.44856256,0.39084968,0.5424837,0.11895421,0.13221551,../Dataset/TrainData/dog2-090-158.png
1550,0.44362915,0.38300657,0.52418303,0.11372551,0.13743412,../Dataset/TrainData/dog2-090-180.png
1551,0.44846982,0.38562092,0.54313725,0.14117646,0.13546886,../Dataset/TrainData/dog2-090-202.png
1552,0.44350463,0.38039216,0.54771245,0.16993466,0.13467821,../Dataset/TrainData/dog2-090-225.png
1553,0.45403844,0.4,0.55816996,0.18039218,0.13084194,../Dataset/TrainData/dog2-090-248.png
1554,0.46907726,0.41437912,0.6,0.13986924,0.11671642,../Dataset/TrainData/dog2-090-270.png
1555,0.45160225,0.39607844,0.5816994,0.15947706,0.1298848,../Dataset/TrainData/dog2-090-292.png
1556,0.44005495,0.38039216,0.54640526,0.15032682,0.13456044,../Dataset/TrainData/dog2-090-315.png
1557,0.42069072,0.36078432,0.5437909,0.11764705,0.14288281,../Dataset/TrainData/dog2-090-338.png
1558,0.42191008,0.3869281,0.5091503,0.083660126,0.16631652,../Dataset/TrainData/dog3-000-000.png
1559,0.38785297,0.31633988,0.5130719,0.056209147,0.18845317,../Dataset/TrainData/dog3-022-000.png
1560,0.44720212,0.40915036,0.52287585,0.04705882,0.14903593,../Dataset/TrainData/dog3-022-090.png
1561,0.42641863,0.3647059,0.5398693,0.058823526,0.1744961,../Dataset/TrainData/dog3-022-180.png
1562,0.42336145,0.37254906,0.5058824,0.054901928,0.16808982,../Dataset/TrainData/dog3-022-270.png
1563,0.40857634,0.34771243,0.5137255,0.031372547,0.17224668,../Dataset/TrainData/dog3-035-045.png
1564,0.42858613,0.38562092,0.5137255,0.036601305,0.15592606,../Dataset/TrainData/dog3-035-135.png
1565,0.43015644,0.36993465,0.50457513,0.043137282,0.17582999,../Dataset/TrainData/dog3-035-225.png
1566,0.4042387,0.34248367,0.5222223,0.039215714,0.18195403,../Dataset/TrainData/dog3-035-315.png
1567,0.38883063,0.30588236,0.5320262,0.033986926,0.19879806,../Dataset/TrainData/dog3-045-000.png
1568,0.4515043,0.41830066,0.5058824,0.037908494,0.14019035,../Dataset/TrainData/dog3-045-090.png
1569,0.41758823,0.34640527,0.52026147,0.035294116,0.18719523,../Dataset/TrainData/dog3-045-180.png
1570,0.4471799,0.4039216,0.5124183,0.041830063,0.15495248,../Dataset/TrainData/dog3-045-270.png
1571,0.40029815,0.351634,0.52091503,0.12026146,0.19344246,../Dataset/TrainData/dog3-066-027.png
1572,0.44602343,0.43267974,0.5261438,0.07973856,0.16053869,../Dataset/TrainData/dog3-066-063.png
1573,0.47366923,0.47320262,0.5339869,0.08235291,0.14519197,../Dataset/TrainData/dog3-066-117.png
1574,0.42117494,0.3777778,0.5124183,0.0993464,0.1798141,../Dataset/TrainData/dog3-066-153.png
1575,0.41044003,0.3647059,0.51111114,0.12941179,0.19260201,../Dataset/TrainData/dog3-066-207.png
1576,0.43381304,0.4300654,0.5254902,0.16470587,0.1705663,../Dataset/TrainData/dog3-066-243.png
1577,0.41167635,0.4,0.5143791,0.1607843,0.17748359,../Dataset/TrainData/dog3-066-297.png
1578,0.38594803,0.33202615,0.52549016,0.10980396,0.20146617,../Dataset/TrainData/dog3-066-333.png
1579,0.37787896,0.31111112,0.53594774,0.09281047,0.2061598,../Dataset/TrainData/dog3-068-000.png
1580,0.47229084,0.48235297,0.5124183,0.10196072,0.14339198,../Dataset/TrainData/dog3-068-090.png
1581,0.41171134,0.35424837,0.5150327,0.09411764,0.19443764,../Dataset/TrainData/dog3-068-180.png
1582,0.4327367,0.4379085,0.5117647,0.18169937,0.16445032,../Dataset/TrainData/dog3-068-270.png
1583,0.42213696,0.3281046,0.5568628,0.112418294,0.18059373,../Dataset/TrainData/dog3-090-000.png
1584,0.42819914,0.33202615,0.55359477,0.13856208,0.17551346,../Dataset/TrainData/dog3-090-022.png
1585,0.4478656,0.34640527,0.5261438,0.19215688,0.16616033,../Dataset/TrainData/dog3-090-045.png
1586,0.46234322,0.3633987,0.5261438,0.21307191,0.15745555,../Dataset/TrainData/dog3-090-068.png
1587,0.47884917,0.39738563,0.50653595,0.2026144,0.14423111,../Dataset/TrainData/dog3-090-090.png
1588,0.48265064,0.39869285,0.5235294,0.19607845,0.14748192,../Dataset/TrainData/dog3-090-112.png
1589,0.4573262,0.37254906,0.52091503,0.15686274,0.15557532,../Dataset/TrainData/dog3-090-135.png
1590,0.4440904,0.36078432,0.5019608,0.11503267,0.16425802,../Dataset/TrainData/dog3-090-158.png
1591,0.43751752,0.3503268,0.5124183,0.108496696,0.17223935,../Dataset/TrainData/dog3-090-180.png
1592,0.44255298,0.34901962,0.52156866,0.13856211,0.17229672,../Dataset/TrainData/dog3-090-202.png
1593,0.44639295,0.34901962,0.5189543,0.19346407,0.16905658,../Dataset/TrainData/dog3-090-225.png
1594,0.45253593,0.3647059,0.5176471,0.2143791,0.16206971,../Dataset/TrainData/dog3-090-248.png
1595,0.45662275,0.38039216,0.5470588,0.19477126,0.14791235,../Dataset/TrainData/dog3-090-270.png
1596,0.4458907,0.36078432,0.5352942,0.17777774,0.1606681,../Dataset/TrainData/dog3-090-292.png
1597,0.42876238,0.3385621,0.5424837,0.15294117,0.17320487,../Dataset/TrainData/dog3-090-315.png
1598,0.4219874,0.33071896,0.53790855,0.11764708,0.18019217,../Dataset/TrainData/dog3-090-338.png
1599,0.5403061,0.5660131,0.5156863,0.10065365,0.10691942,../Dataset/TrainData/dog4-000-000.png
1600,0.54114926,0.5542484,0.530719,0.0666666,0.077794634,../Dataset/TrainData/dog4-022-000.png
1601,0.5481092,0.579085,0.55751634,0.07058823,0.091080196,../Dataset/TrainData/dog4-022-090.png
1602,0.5488348,0.5568628,0.56078434,0.07320261,0.08352372,../Dataset/TrainData/dog4-022-180.png
1603,0.5529908,0.5777778,0.52875817,0.07843137,0.07983219,../Dataset/TrainData/dog4-022-270.png
1604,0.55558807,0.58562094,0.5522876,0.04967326,0.0930234,../Dataset/TrainData/dog4-035-045.png
1605,0.5506494,0.5738562,0.5424836,0.061437845,0.08138291,../Dataset/TrainData/dog4-035-135.png
1606,0.5589981,0.5816994,0.5379085,0.064052284,0.08295131,../Dataset/TrainData/dog4-035-225.png
1607,0.54804975,0.57124186,0.5261438,0.062745094,0.076378904,../Dataset/TrainData/dog4-035-315.png
1608,0.54601055,0.5620915,0.5267974,0.040522814,0.075728476,../Dataset/TrainData/dog4-045-000.png
1609,0.56523985,0.6,0.5588236,0.057516336,0.09374986,../Dataset/TrainData/dog4-045-090.png
1610,0.548186,0.5647059,0.5640523,0.0496732,0.08152224,../Dataset/TrainData/dog4-045-180.png
1611,0.56954044,0.6013072,0.5352941,0.06797385,0.084881276,../Dataset/TrainData/dog4-045-270.png
1612,0.54347384,0.5803922,0.5150327,0.13464049,0.103644855,../Dataset/TrainData/dog4-066-027.png
1613,0.55384904,0.62222224,0.5254902,0.2013072,0.13114469,../Dataset/TrainData/dog4-066-063.png
1614,0.5485295,0.6052288,0.51960784,0.17254904,0.11398678,../Dataset/TrainData/dog4-066-117.png
1615,0.5368419,0.57254905,0.51960784,0.12026143,0.09807783,../Dataset/TrainData/dog4-066-153.png
1616,0.53791994,0.57254905,0.554902,0.14117649,0.104367055,../Dataset/TrainData/dog4-066-207.png
1617,0.5397713,0.59999996,0.5222223,0.21307185,0.11996197,../Dataset/TrainData/dog4-066-243.png
1618,0.5344652,0.58562094,0.49673203,0.19084969,0.106436186,../Dataset/TrainData/dog4-066-297.png
1619,0.5251786,0.5542484,0.5058824,0.12156865,0.09186939,../Dataset/TrainData/dog4-066-333.png
1620,0.5322097,0.54640526,0.5189543,0.09019607,0.08727333,../Dataset/TrainData/dog4-068-000.png
1621,0.554095,0.6183007,0.5091503,0.20522878,0.12258513,../Dataset/TrainData/dog4-068-090.png
1622,0.5293151,0.54901963,0.54183006,0.09934643,0.093061894,../Dataset/TrainData/dog4-068-180.png
1623,0.5350926,0.5921569,0.5169935,0.21568626,0.11417082,../Dataset/TrainData/dog4-068-270.png
1624,0.5436204,0.54509807,0.5150327,0.07843137,0.099111766,../Dataset/TrainData/dog4-090-000.png
1625,0.5550287,0.55294114,0.5091503,0.10065353,0.10981023,../Dataset/TrainData/dog4-090-022.png
1626,0.56194407,0.5503268,0.5026144,0.1411764,0.1269259,../Dataset/TrainData/dog4-090-045.png
1627,0.57058305,0.551634,0.5169935,0.1607843,0.1336501,../Dataset/TrainData/dog4-090-068.png
1628,0.5690797,0.54509807,0.50392157,0.15424836,0.12566343,../Dataset/TrainData/dog4-090-090.png
1629,0.5585583,0.5411765,0.5183007,0.16078436,0.12707207,../Dataset/TrainData/dog4-090-112.png
1630,0.5504586,0.551634,0.52156866,0.11764705,0.11816589,../Dataset/TrainData/dog4-090-135.png
1631,0.5414261,0.5503268,0.5222222,0.082352996,0.10893994,../Dataset/TrainData/dog4-090-158.png
1632,0.5394237,0.54901963,0.52418303,0.07320267,0.10465638,../Dataset/TrainData/dog4-090-180.png
1633,0.5543526,0.5503268,0.52875817,0.11241835,0.11076265,../Dataset/TrainData/dog4-090-202.png
1634,0.5617377,0.5437909,0.5294118,0.15163398,0.118390106,../Dataset/TrainData/dog4-090-225.png
1635,0.5599085,0.53725487,0.5307189,0.14640522,0.11689299,../Dataset/TrainData/dog4-090-248.png
1636,0.56000733,0.5294118,0.53464055,0.13071895,0.09961656,../Dataset/TrainData/dog4-090-270.png
1637,0.5593816,0.53464055,0.51960784,0.12810457,0.09744226,../Dataset/TrainData/dog4-090-292.png
1638,0.55535376,0.5437909,0.50980395,0.112418294,0.099514276,../Dataset/TrainData/dog4-090-315.png
1639,0.54923975,0.54640526,0.51111114,0.08888888,0.09558222,../Dataset/TrainData/dog4-090-338.png
1640,0.49171937,0.49150327,0.5352941,0.10065359,0.10417468,../Dataset/TrainData/dog5-000-000.png
1641,0.45170778,0.41960788,0.575817,0.07189542,0.11061954,../Dataset/TrainData/dog5-022-000.png
1642,0.50663453,0.503268,0.5980392,0.04705885,0.07286196,../Dataset/TrainData/dog5-022-090.png
1643,0.4584807,0.4261438,0.57124186,0.07058823,0.11094598,../Dataset/TrainData/dog5-022-180.png
1644,0.47172296,0.45490196,0.5718954,0.05228758,0.09925257,../Dataset/TrainData/dog5-022-270.png
1645,0.48278272,0.4666667,0.53986925,0.040522873,0.0871835,../Dataset/TrainData/dog5-035-045.png
1646,0.49594557,0.48104575,0.5588235,0.039215714,0.08892252,../Dataset/TrainData/dog5-035-135.png
1647,0.4669106,0.4405229,0.5601307,0.04705882,0.108093575,../Dataset/TrainData/dog5-035-225.png
1648,0.46518153,0.4405229,0.5627451,0.04575163,0.109072566,../Dataset/TrainData/dog5-035-315.png
1649,0.4320424,0.40522876,0.5627451,0.057516336,0.12787163,../Dataset/TrainData/dog5-045-000.png
1650,0.5291951,0.53725487,0.5588235,0.040522933,0.077500544,../Dataset/TrainData/dog5-045-090.png
1651,0.43443742,0.40522876,0.5633987,0.04836601,0.12621488,../Dataset/TrainData/dog5-045-180.png
1652,0.48111966,0.48366013,0.56666666,0.061437935,0.11061613,../Dataset/TrainData/dog5-045-270.png
1653,0.45487663,0.45620918,0.5405229,0.14117646,0.1238307,../Dataset/TrainData/dog5-066-027.png
1654,0.49801865,0.54509807,0.50392157,0.20653597,0.11867838,../Dataset/TrainData/dog5-066-063.png
1655,0.49735484,0.5411765,0.5398693,0.1908496,0.11665662,../Dataset/TrainData/dog5-066-117.png
1656,0.44671878,0.44575167,0.5313726,0.12156865,0.12215533,../Dataset/TrainData/dog5-066-153.png
1657,0.4337935,0.42222223,0.55490196,0.13202614,0.13176958,../Dataset/TrainData/dog5-066-207.png
1658,0.46698627,0.50065356,0.5464052,0.19869283,0.12997201,../Dataset/TrainData/dog5-066-243.png
1659,0.45564574,0.48104575,0.5326798,0.18039218,0.12910376,../Dataset/TrainData/dog5-066-297.png
1660,0.42423323,0.41045752,0.54183006,0.11372551,0.13359557,../Dataset/TrainData/dog5-066-333.png
1661,0.42989334,0.40261438,0.5464052,0.09542483,0.13095237,../Dataset/TrainData/dog5-068-000.png
1662,0.5111953,0.5673203,0.52810454,0.20915034,0.11601104,../Dataset/TrainData/dog5-068-090.png
1663,0.42764768,0.4013072,0.5424837,0.09673199,0.13126014,../Dataset/TrainData/dog5-068-180.png
1664,0.46819115,0.503268,0.5555556,0.20653597,0.12944876,../Dataset/TrainData/dog5-068-270.png
1665,0.45875466,0.4130719,0.5267974,0.11372545,0.119513355,../Dataset/TrainData/dog5-090-000.png
1666,0.46672168,0.41960788,0.51111114,0.13333336,0.12007625,../Dataset/TrainData/dog5-090-022.png
1667,0.4889946,0.44444445,0.49673206,0.16470581,0.11597986,../Dataset/TrainData/dog5-090-045.png
1668,0.5015975,0.45620918,0.49607846,0.16339868,0.11506199,../Dataset/TrainData/dog5-090-068.png
1669,0.5113561,0.46928105,0.5124183,0.14379087,0.10861052,../Dataset/TrainData/dog5-090-090.png
1670,0.5099947,0.4666667,0.5176471,0.15294117,0.109341554,../Dataset/TrainData/dog5-090-112.png
1671,0.49105918,0.45098042,0.52091503,0.14248368,0.110149674,../Dataset/TrainData/dog5-090-135.png
1672,0.46384427,0.42352942,0.5137255,0.12026146,0.11577064,../Dataset/TrainData/dog5-090-158.png
1673,0.45790675,0.41437912,0.52679735,0.109803915,0.12114635,../Dataset/TrainData/dog5-090-180.png
1674,0.45019096,0.4,0.5222222,0.1359477,0.124490574,../Dataset/TrainData/dog5-090-202.png
1675,0.45058313,0.39738563,0.5294118,0.15816996,0.12914017,../Dataset/TrainData/dog5-090-225.png
1676,0.4578622,0.40784314,0.5248366,0.1647059,0.12767711,../Dataset/TrainData/dog5-090-248.png
1677,0.46965164,0.42091504,0.5405229,0.12941179,0.11616989,../Dataset/TrainData/dog5-090-270.png
1678,0.46242628,0.41568628,0.5320262,0.14509806,0.12165413,../Dataset/TrainData/dog5-090-292.png
1679,0.45850152,0.41045752,0.53333336,0.13594773,0.12258346,../Dataset/TrainData/dog5-090-315.png
1680,0.45793828,0.4117647,0.53137255,0.11633989,0.12551977,../Dataset/TrainData/dog5-090-338.png
1681,0.53823453,0.55947715,0.5398693,0.09019613,0.11110585,../Dataset/TrainData/dog6-000-000.png
1682,0.51253873,0.50849676,0.56993467,0.062745124,0.09728641,../Dataset/TrainData/dog6-022-000.png
1683,0.5424095,0.56078434,0.5614379,0.057516336,0.08788949,../Dataset/TrainData/dog6-022-090.png
1684,0.49796003,0.4862745,0.5366013,0.06928107,0.109662764,../Dataset/TrainData/dog6-022-180.png
1685,0.5220102,0.53464055,0.5235294,0.06928101,0.0978845,../Dataset/TrainData/dog6-022-270.png
1686,0.5416866,0.5477124,0.5673203,0.039215744,0.09266759,../Dataset/TrainData/dog6-035-045.png
1687,0.5305894,0.5320261,0.54313725,0.04705882,0.10115307,../Dataset/TrainData/dog6-035-135.png
1688,0.50682795,0.5058823,0.53006536,0.05098039,0.10955816,../Dataset/TrainData/dog6-035-225.png
1689,0.52730346,0.53464055,0.54901963,0.05098039,0.0967984,../Dataset/TrainData/dog6-035-315.png
1690,0.49647114,0.48496732,0.5653595,0.039215714,0.1096817,../Dataset/TrainData/dog6-045-000.png
1691,0.5609039,0.5751634,0.53464055,0.043137252,0.08521029,../Dataset/TrainData/dog6-045-090.png
1692,0.46926486,0.4496732,0.52875817,0.040522873,0.123169795,../Dataset/TrainData/dog6-045-180.png
1693,0.5414994,0.55947715,0.5294118,0.05359471,0.09872322,../Dataset/TrainData/dog6-045-270.png
1694,0.5046663,0.52418303,0.54183006,0.14640522,0.12538224,../Dataset/TrainData/dog6-066-027.png
1695,0.53002495,0.57124186,0.5366013,0.15816996,0.12242223,../Dataset/TrainData/dog6-066-063.png
1696,0.525845,0.56078434,0.5398693,0.13071898,0.12396747,../Dataset/TrainData/dog6-066-117.png
1697,0.46710205,0.46928105,0.53594774,0.12941176,0.13374527,../Dataset/TrainData/dog6-066-153.png
1698,0.46978563,0.47320262,0.51830065,0.14379078,0.1403778,../Dataset/TrainData/dog6-066-207.png
1699,0.49907798,0.54640526,0.52418303,0.20784315,0.134565,../Dataset/TrainData/dog6-066-243.png
1700,0.5029148,0.5477124,0.54509807,0.1908496,0.12424933,../Dataset/TrainData/dog6-066-297.png
1701,0.4790438,0.49019608,0.551634,0.1281046,0.124573104,../Dataset/TrainData/dog6-066-333.png
1702,0.4723653,0.47189546,0.52875817,0.107189566,0.12894689,../Dataset/TrainData/dog6-068-000.png
1703,0.5416645,0.5869281,0.53594774,0.1150327,0.11486873,../Dataset/TrainData/dog6-068-090.png
1704,0.45538473,0.44444445,0.5248366,0.111111134,0.14172098,../Dataset/TrainData/dog6-068-180.png
1705,0.51030254,0.56339866,0.527451,0.21176472,0.12612125,../Dataset/TrainData/dog6-068-270.png
1706,0.49808776,0.45751634,0.5320262,0.107189566,0.124289,../Dataset/TrainData/dog6-090-000.png
1707,0.49678516,0.45359477,0.5235294,0.13333336,0.12437405,../Dataset/TrainData/dog6-090-022.png
1708,0.51896465,0.46928105,0.53006536,0.16993457,0.12697272,../Dataset/TrainData/dog6-090-045.png
1709,0.5234048,0.46797386,0.5222222,0.18954244,0.12845515,../Dataset/TrainData/dog6-090-068.png
1710,0.523175,0.46797386,0.5281046,0.18169937,0.12063965,../Dataset/TrainData/dog6-090-090.png
1711,0.5188592,0.4640523,0.52091503,0.17777777,0.12623015,../Dataset/TrainData/dog6-090-112.png
1712,0.49342486,0.44313726,0.53594774,0.15424839,0.12776569,../Dataset/TrainData/dog6-090-135.png
1713,0.47790328,0.4300654,0.53464055,0.12156862,0.12924819,../Dataset/TrainData/dog6-090-158.png
1714,0.4731891,0.42222223,0.530719,0.108496755,0.13450082,../Dataset/TrainData/dog6-090-180.png
1715,0.47922045,0.42222223,0.5189543,0.13594767,0.13295653,../Dataset/TrainData/dog6-090-202.png
1716,0.48822582,0.4300654,0.5222222,0.16209146,0.13038254,../Dataset/TrainData/dog6-090-225.png
1717,0.503979,0.45098042,0.53006536,0.18039218,0.12842348,../Dataset/TrainData/dog6-090-248.png
1718,0.52501,0.47843137,0.53006536,0.14640519,0.11059408,../Dataset/TrainData/dog6-090-270.png
1719,0.5197946,0.4771242,0.5411765,0.14509806,0.112722896,../Dataset/TrainData/dog6-090-292.png
1720,0.50954086,0.4666667,0.5320262,0.13333336,0.11578319,../Dataset/TrainData/dog6-090-315.png
1721,0.5032346,0.4640523,0.54640526,0.108496696,0.11895897,../Dataset/TrainData/dog6-090-338.png
1722,0.52740145,0.53725487,0.5686275,0.10326794,0.1080563,../Dataset/TrainData/dog7-000-000.png
1723,0.5106386,0.48758173,0.6026144,0.07189545,0.104492724,../Dataset/TrainData/dog7-022-000.png
1724,0.52423817,0.52418303,0.5895425,0.064052254,0.08370599,../Dataset/TrainData/dog7-022-090.png
1725,0.5118618,0.48366013,0.59019613,0.08104578,0.11536883,../Dataset/TrainData/dog7-022-180.png
1726,0.5130144,0.5045752,0.54575163,0.06797388,0.09192865,../Dataset/TrainData/dog7-022-270.png
1727,0.52472705,0.50849676,0.5529412,0.0457516,0.09879007,../Dataset/TrainData/dog7-035-045.png
1728,0.51683164,0.50065356,0.55620915,0.05098042,0.104642965,../Dataset/TrainData/dog7-035-135.png
1729,0.51409185,0.4928105,0.5620915,0.056209147,0.1072119,../Dataset/TrainData/dog7-035-225.png
1730,0.51246834,0.49803925,0.5601307,0.05359474,0.101296306,../Dataset/TrainData/dog7-035-315.png
1731,0.49857602,0.4627451,0.56666666,0.04705882,0.121702045,../Dataset/TrainData/dog7-045-000.png
1732,0.5354683,0.53333336,0.58235294,0.05098042,0.09133006,../Dataset/TrainData/dog7-045-090.png
1733,0.49396104,0.45490196,0.57124186,0.05228758,0.12777227,../Dataset/TrainData/dog7-045-180.png
1734,0.52706975,0.5215686,0.5633987,0.057516336,0.09595156,../Dataset/TrainData/dog7-045-270.png
1735,0.49975902,0.49019608,0.54771245,0.12287584,0.13459304,../Dataset/TrainData/dog7-066-027.png
1736,0.51873696,0.5437909,0.5588235,0.14771241,0.12946886,../Dataset/TrainData/dog7-066-063.png
1737,0.5104878,0.5294118,0.5437909,0.1398693,0.130667,../Dataset/TrainData/dog7-066-117.png
1738,0.49111113,0.4771242,0.53660136,0.13202614,0.1372404,../Dataset/TrainData/dog7-066-153.png
1739,0.49505532,0.47973856,0.5660131,0.14509806,0.13903426,../Dataset/TrainData/dog7-066-207.png
1740,0.50707346,0.530719,0.57973856,0.15816993,0.13147217,../Dataset/TrainData/dog7-066-243.png
1741,0.5017403,0.52026147,0.5764706,0.14248362,0.12772371,../Dataset/TrainData/dog7-066-297.png
1742,0.4899019,0.475817,0.5777778,0.12549022,0.13414009,../Dataset/TrainData/dog7-066-333.png
1743,0.48523244,0.45490196,0.5352941,0.112418264,0.1437347,../Dataset/TrainData/dog7-068-000.png
1744,0.5173757,0.54901963,0.56928104,0.1359477,0.12947518,../Dataset/TrainData/dog7-068-090.png
1745,0.48408923,0.45490196,0.5503268,0.12418303,0.1458038,../Dataset/TrainData/dog7-068-180.png
1746,0.50944835,0.53725487,0.59281045,0.14117643,0.13092843,../Dataset/TrainData/dog7-068-270.png
1747,0.5108414,0.44313726,0.5222222,0.11633989,0.1321523,../Dataset/TrainData/dog7-090-000.png
1748,0.5145985,0.44183007,0.55359477,0.15032676,0.1321028,../Dataset/TrainData/dog7-090-022.png
1749,0.51829123,0.43398693,0.53464055,0.19738558,0.13446884,../Dataset/TrainData/dog7-090-045.png
1750,0.5229576,0.4366013,0.551634,0.21568623,0.13778,../Dataset/TrainData/dog7-090-068.png
1751,0.5221863,0.44313726,0.5568628,0.20784315,0.13534802,../Dataset/TrainData/dog7-090-090.png
1752,0.5208089,0.4392157,0.5379085,0.2013072,0.13626711,../Dataset/TrainData/dog7-090-112.png
1753,0.5147847,0.44444445,0.5496732,0.16601309,0.1291295,../Dataset/TrainData/dog7-090-135.png
1754,0.501251,0.4405229,0.54771245,0.12418297,0.12763289,../Dataset/TrainData/dog7-090-158.png
1755,0.5059707,0.44183007,0.53267974,0.11633986,0.1330757,../Dataset/TrainData/dog7-090-180.png
1756,0.5103897,0.4379085,0.5405229,0.15163398,0.13282333,../Dataset/TrainData/dog7-090-202.png
1757,0.5162437,0.43267974,0.551634,0.19738564,0.134272,../Dataset/TrainData/dog7-090-225.png
1758,0.5167632,0.43137255,0.54575163,0.21176472,0.13688947,../Dataset/TrainData/dog7-090-248.png
1759,0.51265806,0.4366013,0.56143796,0.20000002,0.13219404,../Dataset/TrainData/dog7-090-270.png
1760,0.51505077,0.4379085,0.5882353,0.1895425,0.13136096,../Dataset/TrainData/dog7-090-292.png
